91	115	9	0.111111110000000	0	1.72222230000000	1.44074180000000	3.88888900000000	2.82963060000000	19.9259260000000	20.5555550000000	24.1111100000000	15.1111110000000	1.88888880000000	12.5555550000000	-14.4444450000000	24.1111100000000	0.375321480000000	-1.44096260000000	1
80	95	9	0	0	1.22222230000000	1.00740790000000	0.944444000000000	0.551851400000000	21.4074080000000	21.3333340000000	26.6666660000000	16.2222230000000	-0.222222220000000	15.7777780000000	-15.5555550000000	26.6666660000000	0.390435930000000	-1.56732730000000	1
39	111	9	0	0	0.722222270000000	0.374074160000000	0.888888900000000	0.429629500000000	6.03703700000000	7	7.66666650000000	3.44444440000000	2.88888880000000	4.88888900000000	-7.77777770000000	7.88888900000000	0.562918840000000	-1.17577250000000	1
69	92	9	0.111111110000000	0	1.88888900000000	4.51851700000000	1.99999990000000	1.02222190000000	19.3703700000000	20.2222210000000	23.3333340000000	14.5555550000000	2.55555560000000	11.8888890000000	-14.4444450000000	23.3333340000000	0.376574130000000	-1.40824190000000	1
225	143	9	0	0	0.444444500000000	0.207407390000000	0.444444420000000	0.162962900000000	5.44444470000000	6.77777770000000	6.77777770000000	2.77777770000000	4	4	-8	7	0.601851900000000	-1.04822200000000	1
5	101	9	0	0	2.33333330000000	2.31111150000000	1.77777770000000	0.607406850000000	16.9259260000000	18.3333340000000	19.8888900000000	12.5555550000000	4.22222230000000	8.88888900000000	-13.1111110000000	20.2222210000000	0.376852100000000	-1.21110980000000	1
109	126	9	0	0	0.833333200000000	0.211111070000000	0.666666570000000	0.355555470000000	7.29629600000000	8.77777800000000	8.22222200000000	4.88888900000000	4.44444470000000	2.77777770000000	-7.22222230000000	8.88888900000000	0.450308650000000	-0.913675070000000	1
24	58	9	0	0	0.888889300000000	0.162963300000000	1.38888870000000	2.28518600000000	20.9259260000000	20	27.3333340000000	15.4444450000000	-2.77777770000000	19.2222210000000	-16.4444450000000	27.3333340000000	0.434743300000000	-1.68507390000000	1
28	112	9	0	0	0.722222150000000	0.418518330000000	0.555555500000000	0.162962970000000	5.92592570000000	7.11111100000000	7.22222230000000	3.44444440000000	3.55555560000000	3.88888880000000	-7.44444470000000	7.55555530000000	0.544091700000000	-1.05827710000000	1
80	116	9	0	0	1.50000000000000	1.63333280000000	1.55555570000000	0.874074040000000	21.7037030000000	21.2222210000000	27.5555550000000	16.3333340000000	-1.44444440000000	17.5555550000000	-16.1111100000000	27.5555550000000	0.407364220000000	-1.63224260000000	1
